time,x,y,vx,vy,omega,linear_velocity,distance_from_start,goal_status
50.414,-2.2165233566499496,2.011383934350222,-0.26020789473325967,1.8808740960350192e-05,0.03254179959056665,0.2602078954130406,9.171821262769308,ACTIVE
50.447,-2.22511765422782,2.011354279330345,-0.26064670291473213,2.7849217095552185e-05,0.03283909073796934,0.26064670440252935,9.180414940799707,ACTIVE
50.48,-2.2337245243520756,2.011315559508931,-0.2609652183781208,4.3752831167005865e-05,0.03479257453998253,0.2609652220458705,9.18902111031226,ACTIVE
50.514,-2.2425957981880225,2.0112674647757816,-0.2608738924384893,5.2844836065847655e-05,0.024420898856850736,0.26087389779083914,9.197891589800076,ACTIVE
50.545,-2.2512029635694275,2.0112155399551557,-0.2608151263693908,0.00017314455392755104,0.0272930824298537,0.2608151838411979,9.206497938846601,ACTIVE
50.58,-2.2596444619309985,2.0111607305519303,-0.2521591748589854,9.100205627365302e-05,-0.07039052777940706,0.25215919127991077,9.214938603464192,ACTIVE
50.613,-2.2683664712903586,2.011116708331044,-0.25920100624098147,-6.950128135724655e-05,-0.07412814178689937,0.25920101555890057,9.223659866392735,ACTIVE
50.647,-2.2769296773351737,2.011095062257765,-0.2594650375912421,0.00023161966429617034,-0.07293045955269674,0.25946514097252754,9.23222253441485,ACTIVE
50.68,-2.285485735373443,2.011094119671363,-0.2587129862253011,5.7882197590668314e-05,-0.08111261713699282,0.2587129927003312,9.240778241030318,ACTIVE
50.714,-2.2942733868603904,2.0111157296949087,-0.2585362564751819,1.394097746680264e-05,-0.08476941376616465,0.2585362568510496,9.249565734158823,ACTIVE
50.747,-2.302807981380401,2.0111608439270396,-0.2587337119492506,1.5165668959142998e-05,-0.08620700549927715,0.25873371239371823,9.258100390879147,ACTIVE
50.78,-2.3113521536013564,2.011230132102533,-0.25911779292738996,9.178473060231923e-06,-0.08654706630246001,0.2591177930899499,9.26664484109093,ACTIVE
50.814,-2.319843937789737,2.0113215586176363,-0.24778096720287565,4.388798215472153e-06,-0.06454639281896492,0.24778096724174375,9.275137103281557,ACTIVE
50.847,-2.328287974664217,2.011424714401363,-0.2606492494667959,1.7329344431399156e-05,0.032651507113459724,0.26064925004286926,9.283581724992677,ACTIVE
50.88,-2.3368910292720377,2.0115219256459738,-0.2608161605909189,4.886255404930968e-05,0.034881688543008146,0.2608161651679918,9.292185304971929,ACTIVE
50.914,-2.3457602478563846,2.0116114734556074,-0.2608923951979938,4.676472394879883e-05,0.042058737437403716,0.26089239938926084,9.301054969745524,ACTIVE
50.947,-2.3543695073571222,2.0116877850089767,-0.2609134866753883,5.100593031562555e-05,0.044632619615175034,0.2609134916609583,9.309664567418173,ACTIVE
50.98,-2.3629650663340707,2.01174941995898,-0.26011922214622857,1.2284044769373965e-05,0.0498815523547999,0.26011922243628355,9.31826033381339,ACTIVE
51.014,-2.371808532773759,2.011795572691199,-0.25989625221071483,-1.0929535254604978e-05,0.05672506647563674,0.25989625244052716,9.327103859325522,ACTIVE
51.047,-2.380370300511767,2.01182381671839,-0.2589242843377993,-4.561087035570197e-05,0.048217145890918876,0.25892428835509623,9.335665537441493,ACTIVE
51.08,-2.3888880078970467,2.0118417762605216,-0.25814711373762655,5.641438701861211e-06,0.04247697378424008,0.25814711379926936,9.344183065359223,ACTIVE
51.114,-2.3976970547305982,2.0118472113490986,-0.2590795526966544,6.74758318647722e-06,0.028552055710510085,0.25907955278452294,9.352991809723205,ACTIVE
51.147,-2.4062495768364442,2.01184464911891,-0.2592727387322896,1.3686016981105952e-05,0.027057663821328164,0.2592727390935059,9.361543968831704,ACTIVE
51.18,-2.4148132734099135,2.0118337489929607,-0.25970941872354064,1.209257278499186e-05,0.031436174959500865,0.25970941900506744,9.370107228374756,ACTIVE
51.214,-2.4236518041138453,2.01181331107499,-0.26019337026723033,1.8251154792157226e-05,0.03137671513785564,0.2601933709073401,9.378945227145943,ACTIVE
51.247,-2.432245681981343,2.0117845584631397,-0.2606324848109629,2.5368319204231845e-05,0.03166995771198895,0.26063248604555883,9.387538509916237,ACTIVE
51.28,-2.4408513910151903,2.0117469878040706,-0.26090606136398564,4.4429031788682924e-05,0.033595378892797276,0.2609060651468392,9.396143546333317,ACTIVE
51.314,-2.4494892263329056,2.011702210347273,-0.25113014839600406,2.8987182003026432e-05,0.04050608807280763,0.2511301500689548,9.404780645312169,ACTIVE
51.347,-2.457957967317394,2.011639143318776,-0.26054510610012976,0.00014067303257231769,0.1689741878527551,0.260545144076089,9.413248496374239,ACTIVE
51.379,-2.466549667158104,2.011531602787679,-0.26022318879378575,0.00013202895109431373,0.16717411285193198,0.2602232222874242,9.421838910978252,ACTIVE
51.414,-2.475195327534569,2.011377114736062,-0.24877668842868209,8.853796578166349e-05,0.15992113655071474,0.2487767041837176,9.43048287435656,ACTIVE
51.447,-2.48334741339153,2.0111863284821547,-0.24613921553443743,5.419395816232131e-05,0.16041506609543893,0.24613922150054296,9.438632969386056,ACTIVE
51.48,-2.4914551881537195,2.010951179275545,-0.2459838441344756,-8.923655162817925e-05,0.15900563875441714,0.245983860320827,9.44673837449348,ACTIVE
51.514,-2.499969300340554,2.0106600565931445,-0.2547750400964781,3.628760204755534e-05,0.19318940292672698,0.25477504268069917,9.455249624358204,ACTIVE
51.547,-2.508512061242048,2.010311204597917,-0.26102029747770966,2.5425749743873682e-05,0.22974102432448648,0.26102029871605925,9.463789036084512,ACTIVE
51.58,-2.517121243676463,2.0098955216059413,-0.2613824594513713,2.6278305813157155e-05,0.23003322965788028,0.2613824607723271,9.472394310499537,ACTIVE
51.614,-2.525482538887462,2.0094288440897805,-0.23572188044563142,2.404237652826706e-05,0.14733886261774862,0.2357218816717286,9.48075129606672,ACTIVE
51.647,-2.533572797240335,2.0089275504158928,-0.2546973793128755,1.8801299405908634e-05,0.2618323656275525,0.25469738000681447,9.48883699122727,ACTIVE
51.68,-2.5417887386468245,2.0083657260104038,-0.24097554925207215,-2.801760933581962e-05,0.055129596493781886,0.24097555088083994,9.497047889297127,ACTIVE
51.714,-2.5502674741491353,2.007758786188145,-0.25770887358710864,4.258585896890071e-06,0.15742428181941592,0.2577088736222948,9.50552123741627,ACTIVE
51.747,-2.5588835275377164,2.007098114159245,-0.26267103821708504,-3.283458909208656e-05,0.18726357413777106,0.26267104026929117,9.51413150238285,ACTIVE
51.78,-2.567514905361262,2.006382301595021,-0.26225085385943636,1.8367632714979404e-05,0.1865035941920217,0.2622508545026562,9.522756695824512,ACTIVE
51.814,-2.576303315495461,2.0056183346173495,-0.2579363614580588,0.0011753657123917821,0.17060265275080624,0.25793903940035956,9.531538591094545,ACTIVE
51.847,-2.584712838348471,2.004855703710166,-0.252452055073559,-0.00010075203709440303,0.15176795454743683,0.2524520751783123,9.539941695136516,ACTIVE
51.88,-2.5930954189956426,2.0040167057531164,-0.25881271444198517,-0.00010470944267223017,0.1421014496028044,0.2588127356234541,9.548317324887071,ACTIVE
51.914,-2.6018755671476645,2.0030972611566233,-0.2597310836262406,3.248857385604667e-05,0.14431027457215728,0.25973108565816416,9.557089966649366,ACTIVE
51.947,-2.6104007141969774,2.002163829834915,-0.2600509711275464,3.118854312207306e-05,0.1450708929733873,0.26005097299780516,9.5656076091653,ACTIVE
51.98,-2.6189340156914476,2.0011879499246246,-0.2604702206729961,2.455714564036926e-05,0.14542727555893525,0.2604702218306205,9.574133187407948,ACTIVE
52.014,-2.627152645559853,2.0002084673643776,-0.2281941106249974,2.8630294264555406e-05,0.13485277241197297,0.22819411242104232,9.582344188992082,ACTIVE
52.047,-2.635026716412821,1.9992319164558088,-0.24923158641620502,9.496533381440908e-07,0.21320583260659726,0.24923158641801427,9.59021077571701,ACTIVE
52.081,-2.6434207388460873,1.9981444941028614,-0.26140467560239034,3.0743379031854257e-05,0.0944737888900532,0.26140467741022977,9.59859660554759,ACTIVE
52.114,-2.6522336526147736,1.9969724210241346,-0.26162739150921177,-1.22883327001444e-06,0.09420224308129238,0.26162739151209763,9.607400848778374,ACTIVE
52.147,-2.6607895935814394,1.9958070482784855,-0.261664836149356,-3.277963855345678e-06,0.09249350166082237,0.26166483616988806,9.615948331235796,ACTIVE
52.18,-2.6691079378287683,1.9946473773038826,-0.24852013456047276,3.637513845431567e-05,0.14401970033727923,0.2485201372225321,9.624258417992616,ACTIVE
52.214,-2.677498840202479,1.9934403552839786,-0.24825302773979793,-0.00014722312350143318,0.09836782270578555,0.24825307139414202,9.632640895214989,ACTIVE
52.247,-2.685568524275773,1.9922522744735065,-0.24697849822041085,-9.282031462858747e-05,0.09343377013150571,0.2469785156624363,9.640702452400483,ACTIVE
52.28,-2.6937356705201103,1.9910259453630783,-0.2540001385529579,0.00022251122807988993,0.17150482856888544,0.2540002360159699,9.648861381222954,ACTIVE
52.314,-2.702383619101498,1.9896741256520283,-0.25972656813990186,-3.6915333805204176e-05,0.17395588206350196,0.25972657076331823,9.657500475166312,ACTIVE
52.347,-2.7108602019446058,1.9882984951346259,-0.26029269212207556,2.573926600960702e-05,0.17323400259092464,0.26029269339470024,9.665968263954138,ACTIVE
52.381,-2.719336058056334,1.986873457899671,-0.26060567801702234,2.5848944485422354e-05,0.1743211379526481,0.2606056792989743,9.674435238244783,ACTIVE
52.414,-2.7275431651563924,1.9854462648234084,-0.23211521476189936,1.9702444892452653e-05,0.16148629517237492,0.2321152155980926,9.68263368075075,ACTIVE
52.447,-2.7354542019999215,1.9840272664052208,-0.24812913584900137,1.667462870223735e-05,0.16746692995027815,0.24812913640928067,9.69053632977596,ACTIVE
52.48,-2.743590157240162,1.982508907121205,-0.2562427554473292,3.1198989703738744e-05,0.3331637453520136,0.256242757346655,9.698663560054129,ACTIVE
52.514,-2.7522951383008354,1.980783538768866,-0.2638214735581768,6.950422980976645e-05,0.3844596167363132,0.2638214827136823,9.70735894047452,ACTIVE
52.547,-2.7608077779328624,1.9789838228376322,-0.26321492635980664,7.714320864895402e-05,0.3783413962886277,0.2632149376643983,9.7158619182444,ACTIVE
52.58,-2.769249725144047,1.9770904476785076,-0.26107785024659835,-6.5128842968095735e-06,0.3632039015499203,0.26107785032783404,9.724294084982487,ACTIVE
52.614,-2.777837259593589,1.975046388041742,-0.2613382866984327,3.590407739748058e-05,0.41911201225219974,0.2613382891647815,9.732871499098188,ACTIVE
52.647,-2.7862503051803627,1.9729189641727034,-0.26352910403086083,6.297771361887805e-05,0.4315163004316313,0.2635291115560114,9.7412744915122,ACTIVE
52.68,-2.794653611537559,1.9706669656326237,-0.2637080901718597,4.2862534526219576e-05,0.43406230327631434,0.26370809365525083,9.749667685388872,ACTIVE
52.714,-2.8029161088969756,1.968330423253729,-0.24476145867168617,0.00010479349073658217,0.32880499370160776,0.24476148110511026,9.757920262187536,ACTIVE
52.747,-2.8108002154207776,1.96599740807313,-0.2503055885526726,1.8284233187171317e-05,0.42895438354174653,0.2503055892204827,9.765795040327284,ACTIVE
52.78,-2.8184137821585007,1.9636342531529651,-0.23444192567574645,-1.0406284724609471e-05,0.2803579921424935,0.2344419259067008,9.773399743656498,ACTIVE
52.814,-2.826119167163278,1.961149603164681,-0.2378752380248484,-1.2127954523280526e-05,0.3932680140032333,0.23787523833401733,9.781096441831767,ACTIVE
52.847,-2.8334908224007695,1.9586659969729767,-0.23537299643019352,2.186458453484752e-05,0.4085155432902402,0.2353729974457307,9.78846005940081,ACTIVE
52.88,-2.840597082095027,1.9561659685437576,-0.2241001104891685,-1.687231214836382e-05,0.40100741747726043,0.2241001111243197,9.795558877695612,ACTIVE
52.914,-2.8476883959253763,1.953563127142584,-0.22087600030297438,1.4817349176632355e-05,0.37960948124346344,0.22087600079998138,9.802643134018185,ACTIVE
52.947,-2.854451742668143,1.9509812035195848,-0.21846022826067277,2.631220655811839e-05,0.36350643205384164,0.21846022984524543,9.809400173085224,ACTIVE
52.98,-2.8609037396001606,1.9484279436093601,-0.20406834978917282,-5.832002836062e-06,0.323233155767926,0.20406834987250827,9.81584660925935,ACTIVE
53.014,-2.8672235930184455,1.9458483868690564,-0.20060935455517273,1.2252762649586635e-05,0.3013032527111789,0.20060935492935816,9.822161526369191,ACTIVE
53.047,-2.8733316167405696,1.9432828492317826,-0.20089860011993116,1.9144360134767946e-05,0.30160478707156607,0.2008986010320991,9.828265318625085,ACTIVE
53.08,-2.8794234032735555,1.9406523341411064,-0.2012384344671187,1.4778218098518425e-05,0.3021963964600723,0.20123843500974797,9.834353467023734,ACTIVE
53.114,-2.8855659392576545,1.937923384996591,-0.19750953788740538,9.500957687369471e-06,0.3228993312097515,0.19750953811592142,9.840492976701752,ACTIVE
53.147,-2.8914986869555865,1.935210186642785,-0.1978595581351954,2.8283503224202367e-06,0.3236057847211294,0.19785955815541068,9.84642346912781,ACTIVE
53.18,-2.897722340444937,1.9322859434077153,-0.21295126872629513,2.3434500628277677e-05,0.2660641126564802,0.21295127001573527,9.852645531549424,ACTIVE
53.214,-2.903806801945659,1.929362148947185,-0.18582206151138486,-1.5632985740574035e-05,0.2591660916088175,0.18582206216897698,9.858729271396854,ACTIVE
53.247,-2.909186069790411,1.9267146200155205,-0.18121063792326145,-1.2525764964271824e-05,0.2808134248181528,0.18121063835616866,9.864108634208653,ACTIVE
53.28,-2.9144425977890167,1.9240672412661086,-0.17815269883073892,-5.240599583178351e-06,0.2816181270281669,0.17815269890781854,9.869365967226765,ACTIVE
53.313,-2.9198226668163647,1.9212939140192367,-0.17789961991822545,-1.5002270177671972e-05,0.2807928822800809,0.17789962055079597,9.874747639879821,ACTIVE
53.346,-2.925002877754001,1.9185621691219943,-0.17677244397468805,-3.829634311726393e-05,0.2741551788825525,0.17677244812298698,9.879930189801806,ACTIVE
53.382,-2.9300607359450668,1.9158383215344548,-0.17233891945766272,-0.00015249233953933128,0.3152311374679584,0.17233898692329713,9.88499112950725,ACTIVE
53.414,-2.9352136502640307,1.9129875823651985,-0.17423695493725236,3.6939390638757175e-05,0.3250958700306159,0.1742369588529503,9.890148069087177,ACTIVE
53.447,-2.940231438033712,1.910142627672086,-0.17480313250950077,8.740825793979168e-05,0.32965368996027233,0.17480315436323696,9.895170688753502,ACTIVE
53.479,-2.945028767762903,1.9073564858061038,-0.1618095019684315,-2.1074451503177993e-05,0.18312645627271393,0.16180950334082464,9.89997353837339,ACTIVE
53.514,-2.949798380148282,1.904547526024263,-0.1650255340367049,4.552487582627773e-05,0.1474436875253439,0.16502554031607947,9.904749504006759,ACTIVE
53.547,-2.95455877536299,1.9017097797286626,-0.17066772775897326,-1.789187670010739e-05,0.10818617302362782,0.1706677286968168,9.909517120081436,ACTIVE
53.58,-2.959350080825147,1.898822686108917,-0.1673181627687374,2.4892891707595233e-05,0.2110407595381439,0.1673181646204672,9.914316598625984,ACTIVE
53.614,-2.9640168940466465,1.895961929112083,-0.15456105942158993,2.1401193125436535e-06,0.31347884671250503,0.15456105943640644,9.918992331878457,ACTIVE
53.646,-2.9682969040800904,1.8932781606913927,-0.15323498077570058,3.5856236156595056e-07,0.3233824641868539,0.15323498077612008,9.923281452815877,ACTIVE
53.68,-2.9724674520621606,1.8906015749708267,-0.15003522431810304,-3.232819903262185e-06,0.3095454572961539,0.15003522435293196,9.927461802802357,ACTIVE
53.714,-2.9767352731350702,1.8877996243362416,-0.15027250116752552,-6.9388692925526074e-06,0.3099647957001617,0.15027250132772751,9.931740649768484,ACTIVE
53.747,-2.9808552337128518,1.8850329744592937,-0.15048073097663123,-1.0374640361271448e-05,0.31003228385781817,0.15048073133426226,9.935872264201315,ACTIVE
53.78,-2.9851149624969633,1.882105577895767,-0.16184086446643026,-1.5298736579655303e-06,0.383294550321955,0.16184086447366117,9.940145152940875,ACTIVE
53.814,-2.989443640451308,1.87904400714958,-0.15094506492658957,-6.321013742982551e-05,0.5337836830302075,0.15094507816160757,9.94448850538724,ACTIVE
53.847,-2.993446387037447,1.876105863487166,-0.15013543305924987,0.00010695323816033164,0.5265177946074217,0.15013547115483286,9.948506210876776,ACTIVE
53.88,-2.997427655432872,1.873077830046189,-0.15038442100357707,-7.3282812780572915e-06,0.473657915303854,0.15038442118213183,9.952503793025661,ACTIVE
53.914,-3.0014205780195735,1.8699393606171009,-0.14968780087695088,-9.744476212172892e-06,0.4699614730683486,0.14968780119412708,9.956514584734618,ACTIVE
53.947,-3.005258935064743,1.8668230749139807,-0.14976141434153922,1.56388255956319e-08,0.4692118445969005,0.14976141434154003,9.960371651249542,ACTIVE
53.98,-3.0092629945148297,1.8634743551500499,-0.16667737253321932,6.083138206713912e-06,0.32213085222147386,0.16667737264422589,9.96439688843321,ACTIVE
54.014,-3.013253689002666,1.860059369359736,-0.14970296592815308,-1.8667022002441525e-05,0.36396732596482645,0.1497029670919834,9.968410322884568,ACTIVE
54.047,-3.016948495864727,1.8568193780560347,-0.1489828183196213,1.5804060888163773e-06,0.3574972664783991,0.14898281832800375,9.972127771031474,ACTIVE
54.08,-3.020628494806462,1.853504100569081,-0.15234535849574604,-6.333602410438233e-06,0.5260838330534299,0.15234535862740256,9.97583201203421,ACTIVE
54.114,-3.0243815986146436,1.8500039361053615,-0.15095981628387942,-7.504487521223235e-06,0.5155350299635661,0.1509598164704103,9.97961188962856,ACTIVE
54.146,-3.0279687212434556,1.8465406230560357,-0.1512347805056517,-1.2550855154433438e-05,0.5166200936494768,0.15123478102644447,9.983226696368488,ACTIVE
